Date,btc_market_price,btc_total_bitcoins,btc_trade_volume,btc_avg_block_size,btc_median_confirmation_time,btc_hash_rate,btc_transaction_fees,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_output_volume,btc_estimated_transaction_volume,target_t7
2014-06-30,620.0,12965900.0,32880371.6637,0.300029416,9.3,104506.281189,10.90944259,31.3454498541,136152.0,62009.0,586067.114662,86128.0,621.98
2014-07-01,654.45,12969350.0,25461746.3492,0.327623586957,8.31666666667,115374.934433,12.36328988,31.8870985448,163651.0,71054.0,922663.24778,137371.0,623.7
2014-07-02,654.0,12972825.0,15241951.6236,0.291206798561,8.26666666667,116210.984683,13.73343865,33.6830665643,152310.0,67724.0,953854.065865,107612.0,624.84
2014-07-03,644.04,12976150.0,10376757.0066,0.283173616541,8.16666666667,111194.683186,11.08189519,33.9568441017,142946.0,63272.0,646583.720674,87309.0,619.78
2014-07-04,635.49,12980150.0,12680605.1673,0.21581675625,7.36666666667,133768.039923,10.58824881,41.1675885688,128352.0,61901.0,425600.318107,82713.0,630.31
2014-07-05,632.78,12983950.0,5300632.1695,0.179346328947,7.96666666667,127079.637926,8.26076745,49.6676541276,107662.0,48515.0,402775.097287,47631.0,631.98
2014-07-06,634.49,12987675.0,6059230.606,0.222816221477,7.85,124571.487178,9.24924683,44.3950391635,163209.0,53366.0,392600.460408,44509.0,630.9
2014-07-07,621.98,12991150.0,11192099.3849,0.251923323741,8.16666666667,116210.984683,10.44603741,36.1351031907,136897.0,59986.0,427135.812613,62176.0,622.8
2014-07-08,623.7,12995200.0,5764599.506,0.265129765432,7.1,135440.140422,12.21686237,36.1707175695,192201.0,70042.0,400562.566875,92941.0,623.17
2014-07-09,624.84,12999175.0,5747792.064,0.276756968553,7.4,132931.989673,11.9361757,35.205487879,160879.0,70745.0,462661.14076,89343.0,619.48
2014-07-10,619.78,13003025.0,9854496.7356,0.243934435065,7.81666666667,128751.738425,11.22613459,37.3050631372,149129.0,64146.0,509362.754062,74534.0,626.0
2014-07-11,630.31,13006775.0,8790759.7706,0.2448331,7.8,125407.537427,11.12342321,39.5435438456,145718.0,59949.0,439592.253131,72223.0,629.86
2014-07-12,631.98,13010900.0,7010324.1442,0.193943406061,6.28333333333,137948.29117,9.01518862,48.2199538584,145144.0,54181.0,457155.405273,53650.0,630.92
2014-07-13,630.9,13014750.0,5858427.1317,0.217753019481,7.41666666667,132716.120673,9.32359299,45.8303013761,165376.0,53123.0,503290.924717,60381.0,623.77
2014-07-14,622.8,13018375.0,6970269.2466,0.235219475862,6.96666666667,124959.983751,11.35018792,37.8192093792,133673.0,59877.0,448907.651251,63863.0,619.14
2014-07-15,623.17,13021825.0,6665757.4137,0.287732275362,8.4,118927.432811,11.87785856,31.0459237668,151679.0,69471.0,597198.165472,67184.0,621.03
2014-07-16,619.48,13025950.0,8041499.6675,0.235211624242,6.75,142195.843579,12.33196333,37.8176510691,151081.0,67767.0,567687.7767,107334.0,622.01
2014-07-17,626.0,13030225.0,10246627.6454,0.232305315789,6.46666666667,147366.601527,12.74168175,39.098779102,146474.0,68638.0,473771.877985,71397.0,601.18
2014-07-18,629.86,13034200.0,8060212.73,0.23774691195,7.58333333333,137025.08563,11.60568116,40.2169247281,141439.0,62427.0,552675.727971,80489.0,602.59
2014-07-19,630.92,13038500.0,4365861.682,0.198932,6.75,148228.394518,10.4567612,46.4911130108,132003.0,58490.0,348919.263397,73964.0,595.88
2014-07-20,623.77,13042750.0,3556241.2044,0.200716311765,6.33333333333,146504.808536,9.50599823,48.530130978,176955.0,54742.0,261004.707931,42215.0,592.51
2014-07-21,619.14,13046475.0,7262329.3828,0.239163838926,7.73333333333,128407.155717,10.02036474,37.5525803832,135230.0,61580.0,419218.176559,81228.0,586.96
2014-07-22,621.03,13050050.0,5654349.1852,0.274400755245,7.85,123236.397768,11.8573934,33.278247187,134257.0,66921.0,409845.879944,106760.0,581.5
2014-07-23,622.01,13053700.0,6221296.068,0.26634769863,8.03333333333,125821.776742,11.23511096,33.0500081276,155345.0,68901.0,411686.293898,73827.0,573.48
2014-07-24,601.18,13057425.0,12081769.0656,0.249841355705,7.5,128407.155717,10.633025,34.6433279333,150217.0,64815.0,518394.673916,104673.0,586.0
2014-07-25,602.59,13061350.0,5776773.282,0.246677025478,7.18333333333,135301.499648,10.19839577,37.557482379,151416.0,63135.0,504563.972578,78742.0,601.94
2014-07-26,595.88,13064850.0,5439916.944,0.234727628571,7.68333333333,130395.098647,9.50827747,36.346525518,130299.0,57528.0,349792.160654,50159.0,591.59
2014-07-27,592.51,13068875.0,3480287.001,0.199622913043,7.51666666667,149954.363444,8.77568128,45.0399176326,163986.0,53055.0,245926.746076,52915.0,589.79
2014-07-28,586.96,13072275.0,11856148.5406,0.268159772059,8.41666666667,126669.5244,9.70412523,33.5949134501,135674.0,59561.0,443294.082739,76679.0,593.94
2014-07-29,581.5,13076000.0,5468517.9403,0.249601154362,7.43333333333,138777.640703,10.6532582,33.5703742059,147327.0,64697.0,542927.254693,76524.0,580.21
2014-07-30,573.48,13080375.0,7937929.8264,0.21952504,6.85,162993.873309,10.85994311,39.0228391422,151806.0,64442.0,401968.064979,76568.0,581.6
2014-07-31,586.0,13084225.0,12830304.0992,0.260184227273,8.05,143434.608512,11.02486059,33.4098137948,152214.0,67721.0,442521.555651,84153.0,587.24
2014-08-01,601.94,13088050.0,12830304.0992,0.258483398693,7.6,142503.21495,10.87967636,33.3189945585,146378.0,69283.0,467637.698937,166173.0,589.3
2014-08-02,591.59,13092275.0,9529477.28,0.198767325444,6.06666666667,157405.511938,9.36154144,41.8246069329,133227.0,59888.0,371023.994795,73232.0,588.61
2014-08-03,589.79,13096075.0,9529477.28,0.200840480263,7.85,141571.821388,8.36702521,42.7387311132,155660.0,52550.0,444379.29053,49181.0,588.99
2014-08-04,593.94,13099450.0,4377936.211,0.264517096296,7.78333333333,125738.130838,10.10701582,31.8861717313,122118.0,63052.0,399294.103675,104633.0,578.97
2014-08-05,580.21,13102750.0,4377936.211,0.322306992424,9.23333333333,122943.950153,12.15106865,26.3500372971,166966.0,72928.0,529514.941705,136298.0,569.54
2014-08-06,581.6,13106575.0,5231405.904,0.304007169935,7.65,142503.21495,12.93168516,28.3126008627,175244.0,78820.0,560463.96262,116845.0,550.14
2014-08-07,587.24,13110500.0,7049099.1858,0.260648745223,7.16666666667,146228.789197,11.21723833,32.6779483119,153189.0,70732.0,452393.10865,100723.0,521.66
2014-08-08,589.3,13114525.0,4968545.7834,0.249542136646,6.56666666667,157903.329124,11.08588192,34.4074473779,151292.0,69125.0,297685.622151,77090.0,498.16
2014-08-09,588.61,13118850.0,3441904.0486,0.208570924855,7.33333333333,169672.521357,9.89679335,40.5183567344,130400.0,62960.0,420310.581754,92209.0,509.0
2014-08-10,588.99,13123325.0,2634769.1966,0.199706664804,6.68333333333,175557.117473,9.6259823,45.1566385118,176751.0,58486.0,341775.029474,55549.0,491.88
2014-08-11,578.97,13127875.0,8291906.8453,0.236615379121,6.38333333333,178499.415531,11.68497448,37.6251306566,161536.0,70184.0,495304.617001,74547.0,468.19
2014-08-12,569.54,13132400.0,8518955.031,0.248777348066,6.4,177518.649512,12.42984721,32.7736160012,172608.0,78844.0,764214.677571,107325.0,487.5
2014-08-13,550.14,13136325.0,17958670.1288,0.289628159236,7.61666666667,153980.265046,12.599707,28.874447481,173743.0,75011.0,717606.614441,124229.0,507.3
2014-08-14,521.66,13140575.0,28340381.8352,0.2822884,6.98333333333,166730.223299,12.6295534,27.3830862266,168931.0,81193.0,700727.310472,137780.0,525.78
2014-08-15,498.16,13144650.0,16382166.546,0.245926239264,6.75,159864.861163,10.97370877,29.1971591724,155144.0,69698.0,796925.764746,137490.0,518.25
2014-08-16,509.0,13148925.0,11536888.1985,0.317693871345,6.93333333333,167710.989318,14.69897958,28.9770371255,161700.0,75339.0,689805.105894,108641.0,503.88
2014-08-17,491.88,13153050.0,10670100.388,0.219334842424,7.08333333333,161826.393202,37.29813075,34.511784757,180542.0,59319.0,493900.281272,82438.0,510.75
2014-08-18,468.19,13157425.0,32498727.4704,0.219548611429,5.98333333333,171634.053396,10.68090312,30.2002522801,146537.0,67980.0,978813.380057,158259.0,503.79
2014-08-19,487.5,13162575.0,18113980.9686,0.203301592233,5.88333333333,202037.799997,12.87741605,33.3493466564,172107.0,75458.0,655716.688396,120733.0,512.79
2014-08-20,507.3,13166525.0,21166750.5469,0.256949234177,7.15,187281.346344,12.02058864,27.4962734959,163890.0,73098.0,575101.376527,102376.0,514.84
2014-08-21,525.78,13170725.0,23654104.7418,0.258158369048,6.66666666667,199134.596112,11.94405134,29.3369495164,176373.0,75470.0,613696.605498,112719.0,509.39
2014-08-22,518.25,13174750.0,20030265.2446,0.241991111801,7.0,190837.321274,10.85000669,30.6465801507,156481.0,68234.0,3355242.27404,146538.0,511.99
2014-08-23,503.88,13178675.0,12141744.3828,0.21369577707,7.05,186096.021367,9.21595098,32.9339899317,135772.0,60189.0,667276.921921,71634.0,503.88
2014-08-24,510.75,13182775.0,9065606.496,0.206488317073,6.96666666667,194393.296205,8.65681711,38.132435527,183565.0,55023.0,483183.158608,59015.0,477.98
2014-08-25,503.79,13186125.0,9772640.7636,0.28710758209,8.35,158833.546899,14.33068278,25.5191091837,148320.0,66411.0,837227.984516,111965.0,482.59
2014-08-26,512.79,13190275.0,11980423.609,0.257294180723,6.81666666667,196763.946159,13.09978465,28.8795136568,163922.0,73919.0,1849501.09692,95228.0,483.65
2014-08-27,514.84,13194300.0,10602983.16,0.257061490683,6.56666666667,190837.321274,11.61214904,27.9595016012,160858.0,74318.0,1473447.11071,115599.0,472.76
2014-08-28,509.39,13198825.0,9749726.9961,0.223468364641,6.21666666667,214543.820811,10.66182195,33.3788528783,166074.0,69208.0,729893.911345,129559.0,486.0
2014-08-29,511.99,13202975.0,8560175.8688,0.221749993976,6.85,196763.946159,10.22007288,31.4772759518,145588.0,67664.0,527726.825762,73295.0,485.91
2014-08-30,503.88,13207275.0,5764356.1872,0.202384418605,6.08333333333,203875.89602,9.7465966,34.0135181878,145985.0,63834.0,643988.266383,129923.0,481.09
2014-08-31,477.98,13212150.0,35488313.9328,0.177276866667,6.25,231138.370487,9.02275826,39.0697113019,172302.0,59751.0,545659.858164,69007.0,480.62
2014-09-01,482.59,13215900.0,10328701.5815,0.25255516,8.45,204522.695658,10.30536727,27.4078755381,162588.0,66205.0,687875.755205,87301.0,476.61
2014-09-02,483.65,13219475.0,11886630.6216,0.28699606993,8.1,194978.303194,11.41237447,24.2436838647,153606.0,71539.0,574246.066162,118291.0,466.48
2014-09-03,472.76,13223450.0,4173413.802,0.257071327044,7.15,216794.057398,11.28382249,26.1594391693,148218.0,72036.0,512676.887924,98304.0,485.03
2014-09-04,486.0,13227625.0,13649084.3335,0.237355419162,7.41666666667,227701.9345,11.15620263,28.6776994643,152304.0,70940.0,443030.791792,88537.0,469.0
2014-09-05,485.91,13231350.0,7444080.2055,0.254376812081,6.86666666667,203159.211021,10.7140055,27.0682772044,155908.0,67048.0,446975.739535,90037.0,470.43
2014-09-06,481.09,13235550.0,4955198.625,0.227665958333,7.25,229065.419137,10.4899443,29.9928756534,143414.0,67529.0,391892.955391,96949.0,479.86
2014-09-07,480.62,13239650.0,3646867.2796,0.23376525,7.46666666667,223611.480587,19.46564618,33.2612070095,214360.0,59519.0,320158.102636,63545.0,475.49
2014-09-08,476.61,13243475.0,18956804.7578,0.266806856209,7.85,208613.149572,11.323667,25.4797775734,151689.0,71754.0,519189.741208,106118.0,475.3
2014-09-09,466.48,13246775.0,18956804.7578,0.334080257576,8.6,179979.972179,13.00607767,19.3500305504,173414.0,79868.0,488189.952232,111317.0,468.0
2014-09-10,485.03,13250675.0,12336656.0988,0.364721089744,6.98333333333,212703.603485,14.66467827,24.8427368256,164564.0,76417.0,506624.706563,123307.0,448.0
2014-09-11,469.0,13254725.0,9329344.09,0.229924209877,6.65,220884.511311,10.27418557,28.1373664534,147710.0,67673.0,466172.259654,102429.0,428.19
2014-09-12,470.43,13258750.0,7320072.1734,0.229423217391,7.56666666667,219521.026673,10.4459308,28.628946654,148941.0,66303.0,454009.527628,95206.0,398.89
2014-09-13,479.86,13263175.0,9323892.522,0.189734045198,6.23333333333,241336.780877,9.87754729,33.9839198837,136734.0,62609.0,358930.194232,69354.0,415.56
2014-09-14,475.49,13267425.0,5214399.6028,0.235917788235,7.5,252083.493018,10.41613288,30.6753804916,203940.0,66033.0,332978.297645,69409.0,406.3
2014-09-15,475.3,13271125.0,7972638.0571,0.303106939189,7.33333333333,219460.923333,11.9467162,23.7900016185,161269.0,74142.0,462681.122412,99823.0,400.98
2014-09-16,468.0,13275350.0,6063459.7056,0.312671680473,7.1,250600.648941,14.7337395,22.2091216443,186658.0,89326.0,437451.480111,93845.0,423.0
2014-09-17,448.0,13280075.0,9824634.9476,0.229668550265,6.0,280257.530473,12.27569456,26.5990173468,164215.0,79784.0,462824.868185,113791.0,431.91
2014-09-18,428.19,13284700.0,17128111.0104,0.238476232432,5.95,274326.154167,12.45941455,24.8955165885,168204.0,79754.0,652489.243619,150250.0,408.08
2014-09-19,398.89,13288750.0,18932062.7668,0.24252732716,7.78333333333,240220.740405,11.14791622,22.6156657406,149539.0,71627.0,741891.735082,194315.0,405.14
2014-09-20,415.56,13293075.0,14144865.8472,0.206691699422,6.55,256532.025248,9.96929167,28.9021429832,142592.0,62315.0,720476.681653,142835.0,400.74
2014-09-21,406.3,13297450.0,9192286.6299,0.210076902857,6.38333333333,259497.713401,9.80993611,28.2057164574,172794.0,63151.0,875032.106063,121411.0,380.0
2014-09-22,400.98,13301375.0,9869834.2057,0.261350165605,6.73333333333,232806.520022,10.88655821,23.025658874,175943.0,68526.0,507462.729314,85247.0,381.94
2014-09-23,423.0,13305150.0,18225096.036,0.275650344371,7.4,223909.455563,11.60787131,22.5116390216,166664.0,71140.0,738732.141187,104349.0,382.67
2014-09-24,431.91,13309225.0,10441531.59,0.297283233129,7.28333333333,241703.584482,13.42090123,21.7701726179,171434.0,81104.0,957227.81909,131058.0,385.27
2014-09-25,408.08,13313300.0,10062556.526,0.297995644172,7.3,241703.584482,13.07804471,21.507800526,167940.0,77564.0,686077.581674,110876.0,375.85
2014-09-26,405.14,13317075.0,7875757.252,0.279908251656,7.25,260177.353093,47.43930673,21.1311045607,149986.0,73278.0,596150.468118,116421.0,363.75
2014-09-27,400.74,13320275.0,4288030.7308,0.308688585938,8.2,220547.690039,11.34818893,19.2222541902,145374.0,66942.0,532351.156041,86098.0,336.0
2014-09-28,380.0,13323750.0,4288030.7308,0.318757100719,7.58333333333,239501.007152,11.08075213,21.2971061093,213832.0,62200.0,453805.817563,92933.0,293.67
2014-09-29,381.94,13327200.0,9490167.672,0.305161623188,8.2,237777.978323,11.45663317,18.0382126823,152629.0,73283.0,654029.329228,162977.0,331.2
2014-09-30,382.67,13331000.0,14386190.6088,0.304262763158,7.5,261900.381921,12.33293377,18.5613696399,184554.0,78590.0,631639.835305,135133.0,330.7
2014-10-01,385.27,13334625.0,10748970.9074,0.315643117241,7.75,249839.180122,12.63437263,17.9191911454,184739.0,78197.0,731277.105689,146888.0,346.26
2014-10-02,375.85,13338325.0,10603470.865,0.290183527027,7.68333333333,255008.266607,11.80636226,18.6892583411,161404.0,74630.0,624053.19042,118810.0,378.94
2014-10-03,363.75,13341850.0,19104053.4195,0.291637758865,7.56666666667,242947.064808,11.69504803,17.6926462901,150641.0,72698.0,646978.005497,123942.0,358.97
2014-10-04,336.0,13345425.0,29342828.658,0.316576160839,8.21666666667,246393.122465,13.09999729,17.1172511714,137659.0,70430.0,701363.387795,177720.0,359.99
2014-10-05,293.67,13349875.0,50489372.3796,0.23857702809,6.28333333333,306699.13146,11.43225211,19.6490613892,207383.0,66673.0,832748.700077,225866.0,364.83
2014-10-06,331.2,13353875.0,52988509.5132,0.27906125,7.26666666667,275684.612549,12.29635546,17.687277374,151236.0,75126.0,1220734.77883,250615.0,381.46
2014-10-07,330.7,13357650.0,25355984.8422,0.303725331126,7.03333333333,260177.353093,13.26892581,15.9082049654,178444.0,78745.0,877334.114705,158394.0,411.89
2014-10-08,346.26,13360925.0,27011514.0096,0.348238778626,8.68333333333,225716.776524,13.07728331,14.1738817788,165335.0,80324.0,767509.055483,183317.0,394.0
2014-10-09,378.94,13364475.0,45933268.4356,0.300692359155,8.83333333333,247077.56033,13.35198908,17.1027971727,156106.0,78944.0,1095727.48307,223466.0,378.02
2014-10-10,358.97,13368450.0,24399643.3527,0.285102383648,7.15,276657.268257,13.41027929,16.8795599627,164414.0,84811.0,919976.990281,184559.0,382.83
2014-10-11,359.99,13372025.0,12225887.1075,0.252872265734,8.15,248817.543149,10.51275487,19.6361169436,152027.0,65724.0,700669.807512,172883.0,389.68
2014-10-12,364.83,13375725.0,14932563.8142,0.280437635135,8.28333333333,257517.457245,11.06974068,21.1723036625,206084.0,63946.0,462113.008886,102215.0,388.99
2014-10-13,381.46,13379550.0,29128124.7036,0.298339555556,7.78333333333,266217.371341,12.83998343,19.4367101349,181872.0,75304.0,763961.063203,162028.0,384.95
2014-10-14,411.89,13383050.0,37093444.3964,0.347002114286,7.36666666667,243597.594692,13.09047261,17.7561886589,174859.0,81491.0,901154.578773,208459.0,387.0
2014-10-15,394.0,13386725.0,24157243.488,0.304213068027,7.51666666667,255777.474426,12.64154509,18.8339059522,175952.0,77131.0,1182079.05356,152609.0,385.1
2014-10-16,378.02,13390475.0,24399394.8138,0.286148353333,7.01666666667,260997.422884,12.18979168,19.2151228212,163270.0,74010.0,1054418.56352,129477.0,363.99
2014-10-17,382.83,13393825.0,24399394.8138,0.302833328358,8.28333333333,233157.697776,11.63600658,17.9140092724,157782.0,71826.0,941743.990309,142251.0,358.46
2014-10-18,389.68,13398050.0,10840911.282,0.234055301775,7.25,294057.096449,11.15788265,23.7597443648,156631.0,69474.0,623439.826932,111737.0,348.89
2014-10-19,388.99,13401400.0,4721466.5252,0.300912238806,8.3,233157.697776,10.3090553,20.8573726542,211493.0,62664.0,469915.196832,83629.0,355.43
2014-10-20,384.95,13404850.0,14310409.018,0.323252144928,8.08333333333,240117.629053,12.24408182,16.9893668014,155800.0,78443.0,779840.440892,122273.0,356.5
2014-10-21,387.0,13408350.0,12148360.731,0.334653521429,8.5,243597.594692,12.99216076,16.6927942423,175051.0,81421.0,597224.093844,105175.0,354.94
2014-10-22,385.1,13412625.0,9834008.2884,0.268498339181,6.75,297537.062088,12.4960203,20.754327056,171845.0,79546.0,856126.741995,191858.0,343.53
2014-10-23,363.99,13416200.0,23483316.0075,0.320760398601,7.58333333333,255806.390893,12.58522357,16.4908760562,163026.0,79173.0,1056703.00106,138339.0,337.0
2014-10-24,358.46,13420275.0,14548033.4318,0.278206355828,6.75,291583.508501,13.03797728,17.9486848842,165243.0,81643.0,729895.512446,160355.0,340.95
2014-10-25,348.89,13424075.0,16539946.2634,0.279135993421,7.78333333333,271906.093817,11.56370092,18.1048446351,189654.0,73440.0,967324.38188,125611.0,327.39
2014-10-26,355.43,13427325.0,10065011.0523,0.306167961538,8.71666666667,232551.264448,10.7606396,16.4268653331,183560.0,70537.0,869465.611571,91191.0,326.41
2014-10-27,356.5,13431050.0,10810426.2336,0.318117530201,7.23333333333,266539.526175,12.80693278,16.6249516441,181920.0,80135.0,1047668.33218,118423.0,325.81
2014-10-28,354.94,13434800.0,6945617.208,0.336881026667,7.21666666667,268328.382056,13.72107912,15.074934763,177816.0,88600.0,831304.765164,116684.0,328.72
2014-10-29,343.53,13438400.0,15739258.4362,0.335689298611,7.81666666667,257595.246774,13.55763444,13.7498769221,175287.0,90268.0,785066.400801,141379.0,341.99
2014-10-30,337.0,13442725.0,23212322.4063,0.292451543353,6.63333333333,309472.067304,14.37016784,15.6661059804,175625.0,93338.0,713144.344889,138348.0,347.96
2014-10-31,340.95,13447425.0,16504572.9465,0.263662090426,5.95,336304.90551,13.21155884,18.2473410779,174925.0,88062.0,1213778.65959,140401.0,342.26
2014-11-01,327.39,13451425.0,15368336.7378,0.252825975,6.58333333333,286216.940859,13.16989149,17.6237601277,146848.0,74548.0,827309.28921,112295.0,345.84
2014-11-02,326.41,13455525.0,7544123.1432,0.292299560976,7.11666666667,293372.364381,12.40614973,17.7007915386,236884.0,75827.0,559357.271166,93693.0,356.34
2014-11-03,325.81,13459400.0,11180474.8176,0.315549851613,6.81666666667,277272.661458,12.83380219,14.9833590071,157911.0,84522.0,1042661.3117,126165.0,375.87
2014-11-04,328.72,13463500.0,13484368.4976,0.306774012195,6.56666666667,293372.364381,16.9453104,14.9692598411,184888.0,90386.0,923157.212577,146020.0,365.04
2014-11-05,341.99,13467500.0,17524755.5005,0.306803,7.2,314993.428437,13.4448337,15.377268877,171401.0,89249.0,1152156.04524,228125.0,430.07
2014-11-06,347.96,13471125.0,16142615.2623,0.346701558621,8.55,285462.794521,13.61566812,14.0122256783,173515.0,90341.0,748729.864257,147891.0,406.56
2014-11-07,342.26,13474725.0,16004338.9,0.368664395833,7.88333333333,283494.085593,14.19042877,13.8139380402,163094.0,89542.0,878920.594059,181003.0,396.56
2014-11-08,345.84,13478625.0,7456068.066,0.280683628205,7.01666666667,307118.592726,11.42289968,17.8088247531,144394.0,75950.0,610662.429479,100556.0,373.14
2014-11-09,356.34,13482100.0,20481790.1603,0.337913964029,8.21666666667,273650.540954,15.08499306,17.2206904192,223383.0,72217.0,527379.886903,100598.0,383.65
2014-11-10,375.87,13486050.0,28620676.023,0.316004835443,7.18333333333,311056.010581,12.86996556,17.5573508294,176533.0,84819.0,892187.114242,167158.0,378.48
2014-11-11,365.04,13489575.0,14882481.9856,0.344173531915,8.48333333333,277587.95881,13.37547938,14.7875096751,168913.0,87338.0,696341.698642,154662.0,379.91
2014-11-12,430.07,13492950.0,37534065.8368,0.381036007407,8.08333333333,265775.705243,13.57996146,16.6012733425,179505.0,87769.0,987906.621628,210237.0,374.77
2014-11-13,406.56,13496600.0,53232141.6945,0.400460732877,7.95,287431.503449,15.77819904,14.8830108773,197029.0,100117.0,1238485.91957,297937.0,361.7
2014-11-14,396.56,13500250.0,27656251.17,0.358601390411,7.58333333333,287431.503449,13.66636534,16.3892913315,200490.0,88631.0,1507331.41189,307229.0,356.9
2014-11-15,373.14,13504000.0,14203649.0286,0.27871554,7.11666666667,295306.339159,11.49113334,18.7539861822,156976.0,74831.0,818788.582349,164849.0,359.8
2014-11-16,383.65,13507625.0,11112256.5606,0.308625475862,8.3,285462.794521,11.2481313,19.0208541275,220218.0,73338.0,696352.42901,123129.0,362.99
2014-11-17,378.48,13511425.0,38938370.702,0.344037052632,7.5,299243.757015,14.59071691,16.9425560733,171933.0,85201.0,810899.075343,176770.0,384.0
2014-11-18,379.91,13515175.0,30706829.208,0.331470566667,8.0,295306.339159,13.12671076,16.3338207806,176768.0,87524.0,1003526.48398,230771.0,381.03
2014-11-19,374.77,13518600.0,17608992.5904,0.356575912409,7.51666666667,274455.576194,13.42190503,14.755434088,175445.0,87321.0,932714.638399,143192.0,371.44
2014-11-20,361.7,13522025.0,23510775.932,0.351079459854,8.03333333333,274455.576194,12.9020255,14.5404271495,177646.0,85497.0,1049769.08983,169104.0,372.62
2014-11-21,356.9,13525125.0,23510775.932,0.389987629032,8.26666666667,248412.346337,13.09970976,12.8328505261,174282.0,86577.0,1154314.51645,161082.0,376.12
2014-11-22,359.8,13529075.0,13675105.2108,0.272826518987,7.25,316525.409042,11.58254175,18.3108207421,166491.0,77832.0,1010860.91661,116222.0,377.22
2014-11-23,362.99,13532600.0,13429899.7056,0.321120787234,8.91666666667,282468.877689,11.46468237,17.1044181181,224922.0,75041.0,630481.049042,84124.0,375.96
2014-11-24,384.0,13536475.0,27743551.3628,0.317402980645,7.2,310515.432921,12.49930625,17.8121889805,163316.0,83797.0,684551.847315,131142.0,381.72
2014-11-25,381.03,13539675.0,27676199.2128,0.375813367188,9.05,256425.647831,12.20971239,14.7786985135,169442.0,82813.0,971907.562731,203574.0,381.93
2014-11-26,371.44,13543250.0,19644162.8736,0.359027104895,8.03333333333,286475.528436,13.02889699,14.8049491774,180983.0,90019.0,1104521.73435,169507.0,378.25
2014-11-27,372.62,13546525.0,9560979.6212,0.361249557252,8.01666666667,262435.623952,11.78619228,14.7558939009,178381.0,82979.0,1029359.48563,130229.0,371.67
2014-11-28,376.12,13550400.0,27761270.9751,0.310573606452,8.55,310515.432921,11.65678584,16.9979452708,175185.0,85987.0,1213410.976,406621.0,373.98
2014-11-29,377.22,13554175.0,38837921.148,0.302248450331,7.81666666667,302502.131426,11.54299905,17.5336998478,166646.0,81452.0,1033732.0938,197488.0,374.05
2014-11-30,375.96,13558075.0,9680755.4622,0.323831461538,7.51666666667,312518.758294,11.696469,18.1676373341,245004.0,80934.0,990440.120575,104185.0,375.73
2014-12-01,381.72,13561650.0,11399028.643,0.408290608392,8.3,286475.528436,14.00206215,14.3876609956,174232.0,95220.0,1309082.4502,158902.0,367.01
2014-12-02,381.93,13565200.0,13320234.7422,0.396053330986,9.56666666667,284472.203063,14.21393491,13.5058293811,205483.0,100786.0,1337249.83796,375957.0,350.29
2014-12-03,378.25,13568225.0,14914349.3881,0.465200479339,9.15,242402.370215,13.58502718,11.8105934468,199881.0,97296.0,1219368.15128,208752.0,350.97
2014-12-04,371.67,13571925.0,16991820.296,0.373038168919,8.4,294339.755889,14.05123147,13.6903309564,186491.0,100829.0,993707.545622,191625.0,356.1
2014-12-05,373.98,13575675.0,17548067.8395,0.347106026667,7.08333333333,298317.320158,13.71698344,15.1484040904,194141.0,92900.0,1282269.54823,266232.0,355.08
2014-12-06,374.05,13579300.0,8939396.6812,0.323829882759,8.06666666667,288373.409486,11.67542429,16.262071192,173360.0,83633.0,680509.661279,198404.0,350.31
2014-12-07,375.73,13582350.0,5588928.5715,0.366259459016,9.46666666667,242631.420395,10.89598656,14.8626989154,232300.0,77357.0,804717.078002,109895.0,353.28
2014-12-08,367.01,13586100.0,15171597.2082,0.354667993333,8.25,298317.320158,12.62220787,16.3399325428,183776.0,84498.0,1393038.48136,186220.0,352.15
2014-12-09,350.29,13589575.0,30788758.0714,0.36871794964,8.66666666667,276440.716679,14.93934077,13.6421781062,191539.0,89587.0,1356402.29981,322835.0,336.73
2014-12-10,350.97,13593675.0,15505400.7171,0.31308622561,7.05,326160.270039,12.66263071,15.9125490931,190602.0,90695.0,1349030.2628,175052.0,318.2
2014-12-11,356.1,13597300.0,31152376.5343,0.341127468966,8.9,288373.409486,12.19265382,15.0897214228,187113.0,85829.0,826047.188733,179864.0,317.7
2014-12-12,355.08,13600850.0,14563870.3235,0.320646119718,7.9,282407.063083,11.48717516,15.7851750871,177462.0,80103.0,748838.746605,137975.0,317.63
2014-12-13,350.31,13604425.0,11033033.484,0.306697223776,8.95,284395.845217,10.95838328,15.7946140205,174655.0,79512.0,936868.67892,139430.0,325.7
2014-12-14,353.28,13607725.0,10832594.0415,0.347786772727,9.38333333333,262519.241739,10.70376498,15.8179368558,231376.0,73926.0,602573.156375,81157.0,326.93
2014-12-15,352.15,13611550.0,14934582.1097,0.410091490196,7.71666666667,304283.666561,14.79932134,14.1224926092,215842.0,95727.0,838145.724525,141464.0,332.53
2014-12-16,336.73,13614875.0,27552833.206,0.434819112782,8.48333333333,264508.023873,14.58563393,11.3811263286,204914.0,98790.0,987898.297525,186868.0,336.96
2014-12-17,318.2,13618050.0,34354997.7328,0.438233795276,8.9,252575.331067,13.840813,10.8258089302,203993.0,93704.0,1013157.42906,222483.0,327.59
2014-12-18,317.7,13621525.0,36108512.384,0.450917179856,8.61666666667,272641.755669,15.70384421,10.7479861576,225354.0,103161.0,1297165.9748,270199.0,319.31
