mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0018064498901367188,0.0001430415627129578,0.0006170272827148438,2.5096316083795105e-06,133.3521432163324,0.2,"{'model__alpha': 133.3521432163324, 'model__l1_ratio': 0.2}",-2.1185161572553937,-44.14587881559083,-466.37619057542946,-313.6064439085092,-72.13995291363362,-179.6773964740837,179.77399050560987,12,-6.920620590235367,-5.121270431079463,-24.553868651836694,-196.86046684739165,-225.13551074546316,-91.71834745320128,98.0365035833252
0.003990316390991211,0.0006282692397495655,0.0009176731109619141,0.0004127515221679983,133.3521432163324,0.5,"{'model__alpha': 133.3521432163324, 'model__l1_ratio': 0.5}",-2.1185161572553937,-44.14587881559083,-466.37619057542946,-307.4685700947711,-70.76587677509359,-178.17500648362807,179.03807645158895,11,-6.920620590235367,-5.121270431079463,-24.553868651836694,-194.53752003322154,-221.16404796134267,-90.45946553354315,96.45809779816895
0.0028888225555419923,0.0004034176107313175,0.0006947040557861329,1.7252282054911125e-05,133.3521432163324,0.8,"{'model__alpha': 133.3521432163324, 'model__l1_ratio': 0.8}",-2.1185161572553937,-44.14587881559083,-466.37619057542946,-291.06428782228926,-66.72298985739658,-174.0855726455923,177.25774559496483,10,-6.920620590235367,-5.121270431079463,-24.553868651836694,-187.5046025652269,-209.12393214356715,-86.64485887638912,91.68549721274127
0.0022096157073974608,0.00010108176237930896,0.0006809711456298828,1.2112414719740695e-05,261.01572156825387,0.2,"{'model__alpha': 261.01572156825387, 'model__l1_ratio': 0.2}",-2.1185161572553937,-44.14587881559083,-466.37619057542946,-351.5633001897132,-84.47389141245972,-189.73555543008973,184.4964960434652,14,-6.920620590235367,-5.121270431079463,-24.553868651836694,-207.9970744110093,-237.70376396142512,-96.45931960911719,103.8468829899604
0.00259246826171875,0.00044772352194639455,0.0007850170135498047,0.00012368291884976758,261.01572156825387,0.5,"{'model__alpha': 261.01572156825387, 'model__l1_ratio': 0.5}",-2.1185161572553937,-44.14587881559083,-466.37619057542946,-365.3956056991621,-88.59496506610068,-193.3262312627077,186.5196804044389,15,-6.920620590235367,-5.121270431079463,-24.553868651836694,-211.39145458105065,-240.07361910046396,-97.61216667093322,105.2216984398852
0.0022115707397460938,0.00018406822251374304,0.0006808757781982422,1.3182973681543933e-05,261.01572156825387,0.8,"{'model__alpha': 261.01572156825387, 'model__l1_ratio': 0.8}",-2.1185161572553937,-44.14587881559083,-466.37619057542946,-383.69479245758055,-93.47359206198902,-197.96179401356906,189.45962345019157,17,-6.920620590235367,-5.121270431079463,-24.553868651836694,-217.19154234434546,-244.84322279669678,-99.72610496283876,107.7691093273455
0.0021875858306884765,8.72827722118388e-05,0.0007197856903076172,4.8309981931475726e-05,510.89697745069344,0.2,"{'model__alpha': 510.89697745069344, 'model__l1_ratio': 0.2}",-2.1185161572553937,-44.14587881559083,-466.37619057542946,-373.60800252386946,-91.49402844318386,-195.5485233030658,187.7328260179067,16,-6.920620590235367,-5.121270431079463,-24.553868651836694,-214.2442888341416,-244.74402510273748,-99.11681472200613,107.10420457134997
0.002218341827392578,0.00015037803524151175,0.0006916999816894531,2.5060231174536772e-05,510.89697745069344,0.5,"{'model__alpha': 510.89697745069344, 'model__l1_ratio': 0.5}",-2.1185161572553937,-44.14587881559083,-466.37619057542946,-383.901893928854,-94.67281376750363,-198.24305864892668,189.36850433964318,19,-6.920620590235367,-5.121270431079463,-24.553868651836694,-217.30051870833432,-248.7164634229518,-100.52254836088753,108.84162423416025
0.0021657943725585938,0.00016059221381234084,0.0006702899932861328,1.578799117815175e-05,510.89697745069344,0.8,"{'model__alpha': 510.89697745069344, 'model__l1_ratio': 0.8}",-2.1185161572553937,-44.14587881559083,-466.37619057542946,-383.901893928854,-94.67281376750363,-198.24305864892668,189.36850433964318,19,-6.920620590235367,-5.121270431079463,-24.553868651836694,-217.30051870833432,-248.7164634229518,-100.52254836088753,108.84162423416025
0.0020119190216064454,0.00017463028028021806,0.0006574630737304687,1.0091163177949602e-05,1000.0,0.2,"{'model__alpha': 1000.0, 'model__l1_ratio': 0.2}",-2.1185161572553937,-44.14587881559083,-466.37619057542946,-383.798270295989,-94.53635533876404,-198.19504223660573,189.36312143067303,18,-6.920620590235367,-5.121270431079463,-24.553868651836694,-217.24712376266837,-248.32571205181904,-100.43371909752778,108.72380351730102
0.0021719932556152344,0.00023015813818250103,0.0006853580474853515,3.573021995358609e-05,1000.0,0.5,"{'model__alpha': 1000.0, 'model__l1_ratio': 0.5}",-2.1185161572553937,-44.14587881559083,-466.37619057542946,-383.901893928854,-94.67281376750363,-198.24305864892668,189.36850433964318,19,-6.920620590235367,-5.121270431079463,-24.553868651836694,-217.30051870833432,-248.7164634229518,-100.52254836088753,108.84162423416025
0.0022612094879150392,0.00034254055855841394,0.0006832122802734375,5.843086344908761e-05,1000.0,0.8,"{'model__alpha': 1000.0, 'model__l1_ratio': 0.8}",-2.1185161572553937,-44.14587881559083,-466.37619057542946,-383.901893928854,-94.67281376750363,-198.24305864892668,189.36850433964318,19,-6.920620590235367,-5.121270431079463,-24.553868651836694,-217.30051870833432,-248.7164634229518,-100.52254836088753,108.84162423416025
